City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Lere,NG,2022-03-27 21:04:52,10.387,8.5726,76.73,13,5,5.95
296,Etla,MX,2022-03-27 21:04:52,17.0608,-96.7944,81.19,5,75,0.0
297,La Grande,US,2022-03-27 21:04:52,45.3246,-118.0877,67.01,51,100,6.71
298,Marawi,PH,2022-03-27 20:54:11,7.9986,124.2928,67.21,93,33,1.81
299,Marsta,SE,2022-03-27 21:01:01,59.6216,17.8548,47.17,63,0,14.97
300,Morgan City,US,2022-03-27 21:04:35,29.6994,-91.2068,79.02,69,20,12.66
301,Yangambi,CD,2022-03-27 21:04:54,0.8102,24.4336,72.48,94,100,2.98
302,Margate,GB,2022-03-27 21:04:54,51.3813,1.3862,46.31,86,1,3.0
303,Kwekwe,ZW,2022-03-27 21:04:54,-18.9281,29.8149,62.92,94,33,8.84
304,Esperance,AU,2022-03-27 21:04:55,-33.8667,121.9,62.2,73,100,13.62
305,Teofilo Otoni,BR,2022-03-27 21:04:55,-17.8575,-41.5053,76.78,74,4,3.0
306,Balabac,PH,2022-03-27 21:04:56,7.9868,117.0645,79.23,81,96,1.3
307,Mazyr,BY,2022-03-27 21:04:56,52.0495,29.2456,29.79,53,98,8.75
308,Vao,NC,2022-03-27 21:04:57,-22.6667,167.4833,76.66,69,27,17.43
309,Iquique,CL,2022-03-27 21:04:57,-20.2208,-70.1431,68.04,71,12,7.81
310,Lagoa,PT,2022-03-27 21:04:57,39.05,-27.9833,58.89,85,100,13.0
311,Bonthe,SL,2022-03-27 21:04:58,7.5264,-12.505,79.77,80,88,6.42
312,Tautira,PF,2022-03-27 21:04:58,-17.7333,-149.15,81.41,75,60,15.46
313,Nianzishan,CN,2022-03-27 21:04:59,47.5167,122.8833,28.87,46,62,5.21
314,Darnah,LY,2022-03-27 21:05:00,32.767,22.6367,59.88,58,91,10.56
315,Husavik,IS,2022-03-27 21:01:59,66.0449,-17.3389,24.15,66,53,6.82
316,Utiel,ES,2022-03-27 21:05:01,39.5667,-1.2,42.75,86,87,3.36
317,Mount Isa,AU,2022-03-27 21:04:41,-20.7333,139.5,71.37,30,0,6.91
318,Motala,SE,2022-03-27 21:05:02,58.5371,15.0365,48.87,60,1,11.99
319,Dawei,MM,2022-03-27 21:05:03,14.0833,98.2,76.23,93,43,2.64
320,Ilfracombe,GB,2022-03-27 21:05:03,51.2093,-4.1134,52.32,83,0,1.01
321,Thrissur,IN,2022-03-27 21:05:04,10.5167,76.2167,76.98,93,25,0.63
322,Meulaboh,ID,2022-03-27 21:05:10,4.1363,96.1285,77.16,85,96,3.78
323,Machaneng,BW,2022-03-27 21:06:06,-23.1862,27.4886,72.05,70,57,8.55
324,Boa Vista,BR,2022-03-27 21:06:06,2.8197,-60.6733,89.58,48,40,14.97
325,San Carlos De Bariloche,AR,2022-03-27 21:05:42,-41.1456,-71.3082,53.98,43,2,11.32
326,Airai,TL,2022-03-27 21:05:18,-8.9266,125.4092,59.0,89,91,1.3
327,Geraldton,AU,2022-03-27 21:04:37,-28.7667,114.6,73.81,78,75,9.22
328,Mayskiy,RU,2022-03-27 21:06:08,47.6931,40.1025,29.61,64,100,15.48
329,Sliema,MT,2022-03-27 21:06:08,35.9125,14.5019,59.95,88,42,11.5
330,Manbij,SY,2022-03-27 21:06:09,36.5281,37.9549,44.22,50,0,8.55
331,Mastic Beach,US,2022-03-27 21:02:34,40.7668,-72.8521,45.99,55,100,16.11
332,El Alto,PE,2022-03-27 21:06:09,-4.2714,-81.2147,73.58,73,100,12.62
333,Bathsheba,BB,2022-03-27 21:03:33,13.2167,-59.5167,78.71,70,97,16.22
334,Lakatoro,VU,2022-03-27 21:06:10,-16.0999,167.4164,81.61,83,99,5.41
335,Klaksvik,FO,2022-03-27 21:06:11,62.2266,-6.589,41.92,89,100,15.84
336,Kavieng,PG,2022-03-27 21:06:11,-2.5744,150.7967,82.08,76,73,7.85
337,Lakselv,NO,2022-03-27 21:06:12,70.0513,24.9718,1.22,92,30,0.0
338,Chernyshevskiy,RU,2022-03-27 21:06:14,63.0128,112.4714,7.02,99,100,2.15
339,Picayune,US,2022-03-27 21:06:15,30.5255,-89.6795,84.09,41,6,8.03
340,Chuy,UY,2022-03-27 21:06:15,-33.6971,-53.4616,73.51,50,0,2.62
341,Vardo,NO,2022-03-27 21:06:15,70.3705,31.1107,26.1,58,100,4.65
342,Carnduff,CA,2022-03-27 21:06:16,49.1667,-101.8009,28.38,39,17,13.85
343,Iwanai,JP,2022-03-27 21:05:51,42.9744,140.5089,37.51,71,95,17.4
344,Hirara,JP,2022-03-27 21:06:17,24.8,125.2833,68.86,84,100,21.07
345,Ulaangom,MN,2022-03-27 21:06:17,49.9811,92.0667,6.55,83,15,4.61
346,Yate,GB,2022-03-27 21:06:18,51.5407,-2.4184,50.74,88,2,1.99
347,Shingu,JP,2022-03-27 21:06:18,33.7333,135.9833,52.92,62,100,5.88
348,Katangli,RU,2022-03-27 21:06:19,51.7102,143.2326,16.43,84,100,25.19
349,Uribia,CO,2022-03-27 21:06:19,11.7139,-72.266,91.89,43,23,17.49
350,Bambous Virieux,MU,2022-03-27 21:06:20,-20.3428,57.7575,77.22,74,11,7.94
351,Sergeyevka,KZ,2022-03-27 21:06:20,53.88,67.4158,17.94,96,68,7.56
352,Vertou,FR,2022-03-27 21:06:21,47.1687,-1.4693,62.58,51,0,3.44
353,Dossor,KZ,2022-03-27 21:06:21,47.5272,52.9811,40.5,89,100,27.81
354,Ballina,AU,2022-03-27 21:03:15,-28.8667,153.5667,68.77,99,97,5.32
355,Bara,NG,2022-03-27 21:06:22,10.3744,10.7288,81.5,13,9,13.62
356,Acarau,BR,2022-03-27 21:06:22,-2.8856,-40.12,78.94,86,100,10.07
357,Saint-Pierre,RE,2022-03-27 21:03:20,-21.3393,55.4781,76.91,82,0,3.44
358,Kommunisticheskiy,RU,2022-03-27 21:06:23,61.6789,64.4819,22.05,92,100,13.56
359,Cesme,TR,2022-03-27 21:06:24,38.3228,26.3064,56.68,61,19,3.76
360,Nouakchott,MR,2022-03-27 21:06:24,18.0858,-15.9785,66.13,80,78,13.51
361,Bubaque,GW,2022-03-27 21:06:24,11.2833,-15.8333,76.01,70,98,21.72
362,Salalah,OM,2022-03-27 21:03:28,17.0151,54.0924,77.67,49,6,2.3
363,Alta Floresta,BR,2022-03-27 21:06:25,-9.8756,-56.0861,78.48,92,84,3.38
364,Manokwari,ID,2022-03-27 21:01:58,-0.8667,134.0833,77.9,81,100,4.29
365,Kirkwood,US,2022-03-27 21:06:26,38.5834,-90.4068,49.71,34,40,9.22
366,Puerto Escondido,MX,2022-03-27 21:03:17,15.85,-97.0667,85.24,61,100,7.38
367,Praya,CV,2022-03-27 21:04:48,14.9215,-23.5087,70.34,68,40,11.5
368,Rocha,UY,2022-03-27 21:07:27,-34.4833,-54.3333,73.42,40,0,6.02
369,Hovd,MN,2022-03-27 21:04:56,48.0056,91.6419,31.51,49,3,6.44
370,Lexington Park,US,2022-03-27 21:07:27,38.2668,-76.4538,48.25,40,75,21.85
371,George,ZA,2022-03-27 21:07:28,-33.963,22.4617,68.16,56,67,3.89
372,Nefteyugansk,RU,2022-03-27 21:07:28,61.0998,72.6035,14.61,92,100,12.55
373,Nakapiripirit,UG,2022-03-27 21:07:28,1.9167,34.7833,67.75,81,100,2.75
374,Andenes,NO,2022-03-27 21:07:29,69.3143,16.1194,26.58,80,75,23.02
375,Coihaique,CL,2022-03-27 21:03:28,-45.5752,-72.0662,40.78,99,100,4.79
376,Santa Rosalia,MX,2022-03-27 21:07:30,27.3167,-112.2833,77.72,28,100,3.74
377,Aklavik,CA,2022-03-27 21:07:30,68.2191,-135.0107,1.26,87,88,4.23
378,Prince Rupert,CA,2022-03-27 21:07:31,54.3161,-130.3201,47.1,70,18,7.78
379,Tura,IN,2022-03-27 21:07:31,25.5198,90.2201,70.68,53,2,3.8
380,Palmer,US,2022-03-27 21:07:31,42.1584,-72.3287,42.35,50,100,17.27
381,Faanui,PF,2022-03-27 21:07:32,-16.4833,-151.75,82.18,73,20,14.97
382,Aljezur,PT,2022-03-27 21:07:32,37.3191,-8.8033,59.52,74,100,16.53
383,Mitsamiouli,KM,2022-03-27 21:07:33,-11.3847,43.2844,82.49,75,100,6.4
384,Kijang,KR,2022-03-27 21:07:25,35.2442,129.2139,48.24,46,100,12.66
385,Shubarshi,KZ,2022-03-27 21:07:33,48.5872,57.1869,34.97,85,100,15.55
386,Bressanone,IT,2022-03-27 21:07:34,46.715,11.656,49.77,80,2,1.25
387,Marinette,US,2022-03-27 21:02:34,45.1,-87.6307,28.45,41,100,15.64
388,Manono,CD,2022-03-27 21:07:34,-7.3,27.4167,71.69,93,100,3.4
389,College,US,2022-03-27 21:07:35,64.8569,-147.8028,35.1,68,20,4.61
390,Buin,CL,2022-03-27 21:07:35,-33.7333,-70.75,84.52,19,100,7.4
391,Vidyayevo,RU,2022-03-27 21:07:36,69.3191,32.8049,9.97,92,100,4.92
392,Mokhotlong,LS,2022-03-27 21:07:36,-29.2894,29.0675,49.32,84,16,4.79
393,Raga,SS,2022-03-27 21:07:36,8.4596,25.678,77.13,12,100,2.42
394,Cerritos,US,2022-03-27 21:07:37,33.8583,-118.0648,79.72,61,20,9.22
395,Clyde River,CA,2022-03-27 21:07:37,70.4692,-68.5914,-0.6,95,98,4.88
396,Erenhot,CN,2022-03-27 21:04:43,43.6475,111.9767,36.41,28,36,16.96
397,Hay River,CA,2022-03-27 21:02:47,60.8156,-115.7999,14.9,89,100,5.57
398,Ibanda,TZ,2022-03-27 21:07:38,-2.7974,32.4746,66.6,84,87,1.9
399,Nouadhibou,MR,2022-03-27 21:07:38,20.931,-17.0347,64.96,89,100,9.06
400,Mago,RU,2022-03-27 21:07:39,53.2514,140.1822,-0.81,99,100,3.87
401,Aswan,EG,2022-03-27 21:04:34,24.0934,32.907,66.04,14,100,13.22
402,Yarada,IN,2022-03-27 21:07:39,17.65,83.2667,80.47,86,40,13.35
403,Dhidhdhoo,MV,2022-03-27 21:03:19,6.8833,73.1,82.44,71,15,5.95
404,Villamontes,BO,2022-03-27 21:07:40,-21.25,-63.5,87.39,37,0,3.71
405,Ciudad Bolivar,VE,2022-03-27 21:07:40,8.1222,-63.5497,95.14,34,66,17.25
406,San Cristobal,VE,2022-03-27 21:07:17,7.7669,-72.225,75.38,60,100,4.88
407,Marsa Matruh,EG,2022-03-27 21:07:41,31.3525,27.2453,58.37,76,0,6.87
408,Tabou,CI,2022-03-27 21:07:42,4.423,-7.3528,80.78,86,93,4.81
409,Ayer Tawar,MY,2022-03-27 21:07:42,4.2954,100.7548,74.41,97,22,3.36
410,Totness,SR,2022-03-27 21:07:42,5.8833,-56.3167,78.94,79,89,11.99
411,Vila,PT,2022-03-27 21:07:43,42.0304,-8.1588,50.88,67,91,3.4
412,Discovery Bay,US,2022-03-27 21:07:43,37.9085,-121.6002,73.56,45,0,4.61
413,Tasiilaq,GL,2022-03-27 21:08:44,65.6145,-37.6368,26.76,83,100,11.99
414,Zhezkazgan,KZ,2022-03-27 21:08:44,47.8043,67.7144,19.62,96,34,3.94
415,Padang,ID,2022-03-27 21:08:45,-0.9492,100.3543,74.68,65,47,4.63
416,Gimli,CA,2022-03-27 21:08:45,50.6336,-96.9907,14.07,64,46,2.3
417,Pilar,BR,2022-03-27 21:04:18,-9.5972,-35.9567,76.93,90,97,5.08
418,Butembo,CD,2022-03-27 21:08:46,0.15,29.2833,57.63,88,85,1.99
419,Ipixuna,BR,2022-03-27 21:08:46,-1.7625,-48.8043,77.43,94,100,5.5
420,Bowen,AU,2022-03-27 21:08:46,-20.0167,148.2333,73.2,89,10,5.66
421,Kokopo,PG,2022-03-27 21:08:47,-4.352,152.2633,78.46,84,98,6.78
422,Ouallam,NE,2022-03-27 21:08:47,14.3188,2.0866,86.02,8,4,11.39
423,Te Anau,NZ,2022-03-27 21:07:28,-45.4167,167.7167,57.33,78,9,1.41
424,Willowmore,ZA,2022-03-27 21:08:48,-33.2926,23.4895,66.79,47,99,6.08
425,Port Lincoln,AU,2022-03-27 21:08:48,-34.7333,135.8667,63.18,84,33,8.39
426,Kropotkin,RU,2022-03-27 21:08:49,45.4375,40.5756,34.5,75,87,15.73
427,Kisaran,ID,2022-03-27 21:08:49,2.9845,99.6158,74.23,96,16,3.02
428,North Bend,US,2022-03-27 21:08:48,43.4065,-124.2243,60.93,91,100,10.36
429,Keti Bandar,PK,2022-03-27 21:07:15,24.1447,67.4497,78.49,71,0,12.46
430,Ust-Kulom,RU,2022-03-27 21:08:50,61.6864,53.6902,29.7,98,100,3.29
431,Humberto De Campos,BR,2022-03-27 21:08:50,-2.5983,-43.4611,77.63,91,100,6.6
432,Gallup,US,2022-03-27 21:07:33,35.5281,-108.7426,75.04,6,0,16.11
433,Curup,ID,2022-03-27 21:08:51,-3.4667,102.5333,62.4,92,71,2.48
434,Tawala,PH,2022-03-27 21:08:51,9.5542,123.7696,79.74,80,77,10.33
435,Santa Cruz,BO,2022-03-27 21:06:02,-17.8,-63.1667,82.45,51,20,9.22
436,Isangel,VU,2022-03-27 21:08:53,-19.55,169.2667,80.28,77,62,7.29
437,Zhigalovo,RU,2022-03-27 21:08:53,54.8097,105.1578,0.39,100,95,3.62
438,Sistranda,NO,2022-03-27 21:08:54,63.7256,8.834,40.96,81,100,42.46
439,Noumea,NC,2022-03-27 21:08:54,-22.2763,166.4572,80.58,99,29,10.8
440,Saint-Francois,FR,2022-03-27 21:08:55,46.4154,3.9054,48.67,80,0,2.3
441,Ternate,ID,2022-03-27 21:08:55,0.8,127.4,80.35,79,100,5.46
442,Rawson,AR,2022-03-27 21:07:10,-43.3002,-65.1023,71.35,21,0,14.41
443,Buraydah,SA,2022-03-27 21:04:50,26.326,43.975,60.67,25,0,9.82
444,Tynda,RU,2022-03-27 21:07:47,55.1667,124.7167,8.01,98,100,1.99
445,Lufilufi,WS,2022-03-27 21:08:56,-13.8745,-171.5986,87.58,74,97,15.23
446,Nobres,BR,2022-03-27 21:08:57,-14.7203,-56.3275,81.68,86,85,3.74
447,Lodja,CD,2022-03-27 21:08:57,-3.4833,23.4333,71.87,94,97,1.95
448,Freeport,US,2022-03-27 21:08:55,40.6576,-73.5832,43.95,65,100,24.16
449,Saint-Augustin,CA,2022-03-27 21:05:51,51.226,-58.6502,33.03,95,100,20.56
450,Bukachacha,RU,2022-03-27 21:08:58,52.9833,116.9167,6.51,98,97,2.57
451,Ejido Hermosillo,MX,2022-03-27 21:08:58,32.5121,-114.9238,93.85,14,31,2.37
452,Vodnyy,RU,2022-03-27 21:08:59,63.5046,53.4095,20.3,100,100,2.55
453,Ayan,RU,2022-03-27 21:07:17,56.45,138.1667,4.68,90,24,5.99
454,Aban,RU,2022-03-27 21:08:59,56.67,96.06,-2.31,100,60,3.58
455,Letnyaya Stavka,RU,2022-03-27 21:09:00,45.4306,43.4472,34.48,81,100,18.28
456,Dire,ML,2022-03-27 21:09:00,12.2833,-10.9667,94.01,25,63,3.36
457,Tilichiki,RU,2022-03-27 21:09:01,60.4667,166.1,1.69,89,100,9.4
458,Burns Lake,CA,2022-03-27 21:09:01,54.2331,-125.7533,38.91,74,100,2.8
459,Malanje,AO,2022-03-27 21:10:02,-9.5402,16.341,67.01,91,100,1.74
460,Choma,ZM,2022-03-27 21:10:02,-16.8065,26.9531,64.56,92,71,2.95
461,West Bay,KY,2022-03-27 21:10:03,19.3667,-81.4167,81.07,70,20,12.66
462,Grindavik,IS,2022-03-27 21:10:04,63.8424,-22.4338,39.67,87,100,12.66
463,Jardim,BR,2022-03-27 21:10:05,-21.4803,-56.1381,83.12,62,7,1.43
464,Korla,CN,2022-03-27 21:10:07,41.7597,86.1469,50.18,25,100,13.42
465,Auki,SB,2022-03-27 21:09:46,-8.7676,160.7034,78.94,86,100,1.79
466,Bay Roberts,CA,2022-03-27 21:06:11,47.5999,-53.2648,43.05,86,100,3.0
467,Umm Lajj,SA,2022-03-27 21:10:08,25.0213,37.2685,77.13,24,38,24.4
468,Sanming,CN,2022-03-27 21:10:08,26.2486,117.6186,55.72,97,100,2.93
469,Molina,CL,2022-03-27 21:10:09,-35.1167,-71.2833,75.36,41,0,11.5
470,Miyako,JP,2022-03-27 21:10:09,39.6367,141.9525,40.84,83,19,14.65
471,Mawlaik,MM,2022-03-27 21:10:10,23.6333,94.4167,73.81,51,97,2.44
472,Sur,OM,2022-03-27 21:10:10,22.5667,59.5289,78.76,56,0,2.64
473,Tshikapa,CD,2022-03-27 21:10:10,-6.4167,20.8,74.79,80,100,2.53
474,Chemodanovka,RU,2022-03-27 21:10:11,53.2316,45.2474,29.43,31,100,10.65
475,Shenjiamen,CN,2022-03-27 21:10:11,29.9576,122.298,49.86,80,100,11.86
476,Boden,SE,2022-03-27 21:10:12,65.8252,21.6886,23.0,95,100,10.98
477,Kosonsoy,UZ,2022-03-27 21:10:12,41.2561,71.5508,41.56,69,34,7.43
478,Yerbogachen,RU,2022-03-27 21:10:13,61.2767,108.0108,16.39,96,100,5.95
479,Huatulco,MX,2022-03-27 21:09:55,15.8436,-96.3267,87.87,51,100,11.5
480,Kieta,PG,2022-03-27 21:10:13,-6.2167,155.6333,80.35,83,100,3.51
481,Khipro,PK,2022-03-27 21:10:14,25.8285,69.3772,81.46,17,0,11.59
482,Alto Araguaia,BR,2022-03-27 21:10:14,-17.3147,-53.2153,76.62,80,91,2.46
483,Pouebo,NC,2022-03-27 21:10:15,-20.4,164.5667,78.93,77,32,10.92
484,Lismore,AU,2022-03-27 21:10:15,-28.8135,153.2773,68.7,97,100,2.62
485,Bud,US,2022-03-27 21:10:16,39.447,-86.1758,43.68,48,8,13.4
486,Villarrica,PY,2022-03-27 21:10:16,-25.75,-56.4333,76.23,71,0,3.6
487,Kankon,IN,2022-03-27 21:10:16,15.0167,74.0167,77.5,83,10,6.31
488,Lorengau,PG,2022-03-27 21:10:17,-2.0226,147.2712,81.07,77,98,5.26
489,La Palma,US,2022-03-27 21:10:17,33.8464,-118.0467,79.74,60,20,9.22
490,Chiradzulu,MW,2022-03-27 21:10:18,-15.6746,35.1407,64.71,97,100,6.06
491,Kaeo,NZ,2022-03-27 21:10:18,-35.1,173.7833,65.32,85,3,3.67
492,Visnes,NO,2022-03-27 21:10:19,59.3556,5.2242,43.21,93,75,5.75
493,Shahganj,IN,2022-03-27 21:10:19,26.05,82.6833,75.27,11,0,4.16
494,Tamiahua,MX,2022-03-27 21:10:20,21.2667,-97.45,75.2,55,0,14.54
495,Genhe,CN,2022-03-27 21:10:20,50.7833,121.5167,9.99,95,63,2.98
496,Tateyama,JP,2022-03-27 21:10:21,34.9833,139.8667,54.1,84,94,7.11
497,Mabaruma,GY,2022-03-27 21:07:51,8.2,-59.7833,80.15,71,97,6.71
498,Muros,ES,2022-03-27 21:10:22,42.7762,-9.0603,60.1,73,100,3.09
499,Tver,RU,2022-03-27 21:10:22,56.8619,35.8931,19.81,79,22,11.27
500,Zavodoukovsk,RU,2022-03-27 21:09:21,56.5042,66.5515,21.33,90,95,12.97
501,Bontang,ID,2022-03-27 21:10:23,0.1333,117.5,76.15,84,99,3.85
502,Abong Mbang,CM,2022-03-27 21:10:23,3.9833,13.1833,76.77,41,41,0.54
503,Luanda,AO,2022-03-27 21:06:04,-8.8368,13.2343,78.94,84,92,12.03
504,Lanzhou,CN,2022-03-27 21:11:24,36.0564,103.7922,46.6,33,14,1.5
505,Bambanglipuro,ID,2022-03-27 21:11:24,-7.95,110.2833,76.78,86,96,3.62
506,Trud,BG,2022-03-27 21:11:25,42.2333,24.7333,55.38,46,0,9.22
507,Chicama,PE,2022-03-27 21:11:25,-7.8447,-79.1469,68.54,58,100,9.17
508,Bambari,CF,2022-03-27 21:11:25,5.768,20.6757,80.33,16,83,2.04
509,Mataram,ID,2022-03-27 21:11:26,-8.5833,116.1167,78.73,83,97,2.13
510,Sangar,RU,2022-03-27 21:11:26,63.9242,127.4739,14.0,88,100,12.1
511,Benemerito De Las Americas,MX,2022-03-27 21:11:27,16.5167,-90.6439,85.14,40,41,4.5
512,Luba,GQ,2022-03-27 21:11:03,3.4568,8.5547,82.42,79,94,6.17
513,Shakiso,ET,2022-03-27 21:11:27,5.75,38.9167,62.11,56,33,3.44
514,Parbhani,IN,2022-03-27 21:11:28,19.2667,76.7833,85.21,22,5,7.63
515,Talara,PE,2022-03-27 21:08:01,-4.5772,-81.2719,74.35,76,100,13.06
516,Ginda,IN,2022-03-27 21:11:28,30.6945,78.4932,55.53,26,5,7.83
517,Lipin Bor,RU,2022-03-27 21:11:29,60.2622,37.9763,16.99,90,99,10.85
518,Dinghai,CN,2022-03-27 21:11:29,26.2847,119.7936,52.56,78,99,19.48
519,Saint-Joseph,RE,2022-03-27 21:11:30,-21.3667,55.6167,75.58,85,94,9.08
520,Murgab,TM,2022-03-27 21:11:30,37.4966,61.9714,52.39,40,0,9.22
521,Fairview,US,2022-03-27 21:10:43,40.8126,-73.999,42.55,62,100,24.16
522,Kruisfontein,ZA,2022-03-27 21:11:31,-34.0033,24.7314,66.88,88,100,5.53
523,Buchanan,LR,2022-03-27 21:11:31,5.8808,-10.0467,79.57,88,100,6.69
524,Contai,IN,2022-03-27 21:11:32,21.7786,87.7536,77.25,97,55,7.11
525,Sibolga,ID,2022-03-27 21:11:32,1.7427,98.7792,73.2,70,4,4.18
526,Dover,US,2022-03-27 21:11:33,39.1582,-75.5244,42.06,48,100,25.32
527,Leningradskiy,RU,2022-03-27 21:11:33,69.3833,178.4167,-7.26,89,15,3.49
528,Kutum,SD,2022-03-27 21:07:46,14.2,24.6667,64.89,10,0,16.71
529,Grand Forks,US,2022-03-27 21:11:34,47.9417,-97.4337,22.93,46,0,4.61
530,Bagrami,AF,2022-03-27 21:11:34,34.4938,69.2743,58.84,36,0,1.54
531,Sorland,NO,2022-03-27 21:11:34,67.667,12.6934,37.26,78,100,21.36
532,San Pedro,PH,2022-03-27 21:11:35,14.35,121.0167,79.36,78,90,4.99
533,Monrovia,LR,2022-03-27 21:11:35,6.3005,-10.7969,78.57,87,97,6.06
534,Havoysund,NO,2022-03-27 21:11:36,70.9963,24.6622,21.43,69,26,7.02
535,Tianpeng,CN,2022-03-27 21:11:36,30.9866,103.9393,51.37,80,17,1.79
536,Ukhta,RU,2022-03-27 21:11:36,63.5671,53.6835,25.05,99,100,3.31
537,Svetlyy,RU,2022-03-27 21:11:37,54.675,20.1347,43.97,68,75,13.38
538,Ostrovnoy,RU,2022-03-27 21:11:37,68.0531,39.5131,17.4,79,100,2.91
539,Antofagasta,CL,2022-03-27 21:11:38,-23.65,-70.4,71.22,62,19,10.65
540,Santa Fe,AR,2022-03-27 21:11:38,-31.6333,-60.7,82.0,47,6,5.99
541,Birnin Kebbi,NG,2022-03-27 21:11:39,12.4539,4.1975,85.42,11,6,10.83
542,Puerto Carreno,CO,2022-03-27 21:11:39,6.189,-67.4859,92.84,43,100,12.93
543,Atar,MR,2022-03-27 21:11:39,20.5169,-13.0499,77.99,13,88,3.96
544,Porto Novo,BJ,2022-03-27 21:11:40,6.4965,2.6036,83.17,79,34,10.02
545,Kudahuvadhoo,MV,2022-03-27 21:11:40,2.6708,72.8944,81.77,68,55,6.24
546,Novikovo,RU,2022-03-27 21:11:41,51.1537,37.8879,26.35,66,81,16.35
547,Anzio,IT,2022-03-27 21:11:42,41.4853,12.6179,62.31,56,100,5.53
548,Moron,AR,2022-03-27 21:11:43,-34.6534,-58.6198,80.92,46,0,3.89
549,Kerman,IR,2022-03-27 21:11:43,30.2832,57.0788,58.86,6,0,6.91
550,Ust-Tsilma,RU,2022-03-27 21:11:43,65.441,52.1498,11.93,95,100,8.79
551,Quatre Cocos,MU,2022-03-27 21:12:44,-20.2078,57.7625,77.09,75,10,7.96
552,Puli,TW,2022-03-27 21:12:44,23.9664,120.9695,61.21,96,83,1.63
553,Hervey Bay,AU,2022-03-27 21:12:45,-25.2986,152.8535,70.02,97,71,11.99
554,Diamantino,BR,2022-03-27 21:12:45,-14.4086,-56.4461,81.91,81,95,4.29
555,Ewa Beach,US,2022-03-27 21:12:45,21.3156,-158.0072,80.55,67,100,8.05
556,Voh,NC,2022-03-27 21:12:46,-20.9667,164.7,78.76,76,47,4.99
557,Xai-Xai,MZ,2022-03-27 21:12:47,-25.0519,33.6442,73.35,88,6,6.35
558,Cravo Norte,CO,2022-03-27 21:12:47,6.3017,-70.2041,97.18,28,100,6.08
559,Casablanca,MA,2022-03-27 21:12:47,33.5928,-7.6192,66.42,66,100,9.13
560,Bogorodskoye,RU,2022-03-27 21:12:48,56.55,37.8833,19.22,83,99,14.85
561,Seminole,US,2022-03-27 21:12:48,28.7086,-81.2081,81.27,28,0,12.66
562,Stephenville,US,2022-03-27 21:12:49,32.2207,-98.2023,93.33,7,0,11.99
563,Khanpur,PK,2022-03-27 21:12:49,28.6453,70.6567,83.62,11,0,6.53
564,Paamiut,GL,2022-03-27 21:12:49,61.994,-49.6678,28.0,78,96,1.01
565,Vila Franca Do Campo,PT,2022-03-27 21:12:50,37.7167,-25.4333,61.21,87,23,9.6
566,Gogrial,SS,2022-03-27 21:12:50,8.5332,28.1004,84.81,12,81,5.79
567,Tuy Hoa,VN,2022-03-27 21:12:51,13.0833,109.3,74.68,90,98,3.09
568,Aktas,KZ,2022-03-27 21:12:51,49.7789,72.9608,31.75,96,100,13.94
569,Paramonga,PE,2022-03-27 21:12:51,-10.6667,-77.8333,73.71,76,99,11.12
570,Henties Bay,NA,2022-03-27 21:12:52,-22.116,14.2845,65.35,88,1,6.04
